-8.26765509479723;12.8296993403095;236.543333952964;-33.1096111774714;-13.9515415972028
-8.76958865576389;14.2107626153225;236.356823656229;-35.4161201594986;-14.3453855385179
-9.20668836332176;15.6275281678176;236.153854967576;-37.5987651578302;-14.7603331779106
-9.80708077174779;17.6342451910783;235.838427491968;-40.4367569677881;-15.3387264376193
-10.3004412615213;19.689471561445;235.489475365454;-43.0677558304069;-15.9503933940447
-10.6672395382959;21.4849173368521;235.158981255954;-45.1142907054764;-16.4942360727481
-10.970866042684;23.298528574098;234.803607727289;-47.0316042062481;-17.0567309488745
-11.2175249940618;25.1244458618708;234.423433923196;-48.8283123561195;-17.6360922541807
-11.5764229608153;25.5367298803271;234.302349727888;-50.8958384136766;-17.5765011652585
-11.9120820256944;26.0057596412054;234.169400871869;-52.9745077761314;-17.5385142511195
-12.2230442407199;26.5298022287797;234.024608498735;-55.0594103303396;-17.5222721364826
-12.5541248527583;27.238651543325;233.834408572731;-57.4925186659932;-17.5442940929619
-12.847577955211;28.0149470664703;233.628027119742;-59.9157584706778;-17.5959127684196
-13.1025016322992;28.8542843859539;233.405504261947;-62.3213877152607;-17.6768686743205
-13.3185105480457;29.7519550553462;233.166882096024;-64.7020118724765;-17.7867609005264
-13.5036572846558;30.6321150181382;232.927121377919;-67.021682509496;-17.8989549894166
-13.4811102422449;30.7160005691957;232.902864361821;-68.1602327782653;-17.7679960997013
-13.4000257285818;30.6468222015609;232.918210588489;-70.3899811909545;-17.4077185043372
-13.290314629751;30.5627115183402;232.942005190172;-72.6780589280494;-17.0427701339653
-13.1552148951978;30.5371248640657;232.955384661323;-75.0595941093449;-16.7044882667195
-12.6239148356724;30.3263610705975;233.046544869186;-77.4149796735516;-16.2298719371997
-12.059189851594;30.149899242055;233.135323005379;-79.9042002910524;-15.7827347544725
-11.6290456186738;30.0698551185315;233.186696548771;-81.8090389245684;-15.4768932616918
-11.178172304306;30.0076186334848;233.236976238862;-83.7866408610581;-15.1879674790527
-10.7063101554224;29.9624883365527;233.286155983844;-85.8367279580584;-14.9169408358464
-8.95804837358274;29.7826037090348;233.455002935519;-87.5224011151371;-14.4650981165682
-7.14522648296969;29.2602927685807;233.679343518541;-89.3469896686841;-13.8784334262732
-6.225856183683;28.9733860660474;233.798525063811;-90.3166826129432;-13.5904930815453
-5.10457989733655;28.5358589691222;233.937868599091;-91.5245277920838;-13.2448150447045
-3.96715975517629;28.0354628809198;234.085566190591;-92.7958254143445;-12.9157039067894
-1.98750787457511;26.9153710885221;234.345848440113;-95.1579953462708;-12.3390967929663
-0.110401961067287;25.5400517779712;234.602214564633;-97.6390530090925;-11.7908543939167
1.66895651721128;23.9836603032288;234.843777588397;-100.255176138573;-11.3042848216538
3.3374601847279;22.1267322058298;235.088214806701;-103.12709703257;-10.8266369276435
4.16294364531756;21.1666157609551;235.188858329159;-105.439139796113;-10.6788941365227
4.93793018091617;20.1716686845258;235.292736256329;-107.811440441671;-10.5485947676874
5.68570272313857;18.9413818640166;235.406970346582;-110.487142211404;-10.4105142067829
6.35020127131686;17.6795750952277;235.523651400309;-113.22801239934;-10.2952024841248
6.61296462170016;17.1407477991949;235.558068773425;-114.989844440348;-10.338328289501
6.84426969217634;16.6044816824165;235.593968045845;-116.735615585934;-10.3909350548358
7.06114420407344;15.7694870663241;235.658024190718;-119.073145782628;-10.4141797012613
7.21847258718132;14.9465449843565;235.722984215527;-121.396658740374;-10.4542884038472
7.25694921796764;13.9457385266783;235.803930797836;-123.900066024467;-10.4241711788002
7.22528992090525;12.9692473795462;235.882838544099;-126.413150370626;-10.4136082336004
7.12337250051061;12.0226329669051;235.959700105426;-128.926595524907;-10.4226590267732
6.90241874131804;10.8479026177299;236.052411611682;-131.719369095364;-10.3467462880089
6.59191052646596;9.71985654725732;236.139320478872;-134.546365189107;-10.2952035093491
6.21509295897565;9.03431071078877;236.195132324467;-136.839538316848;-10.2628528779518
5.796840442044;8.39306180031045;236.246266405447;-139.143460119253;-10.2466785113129
5.33888506567817;7.79932884702871;236.292719518009;-141.4509641633;-10.2467570190009
4.84339099977865;7.25595797832247;236.334488606649;-143.754816254766;-10.2630880281265
4.34125064945314;6.72089836901891;236.37288901569;-145.937345124074;-10.2377403810098
3.80744955800407;6.23364937889431;236.406434310711;-148.127498266693;-10.2269930851855
3.2441523338106;5.79643756423978;236.4351225157;-150.319102510579;-10.2308921570395
2.63267504511408;5.42424258192747;236.453423288108;-152.760915578104;-10.2700038743137
1.99505781179662;5.11472402912031;236.466545842534;-155.180183778305;-10.3272161806864
1.49606660856345;4.91418447227348;236.470819517189;-157.285901309824;-10.3839704880562
0.98396779370068;4.75700217383741;236.472015975913;-159.366292162802;-10.4542874082156
0.58043400477193;4.68332247370345;236.468169832392;-161.221946226545;-10.5273215178624
0.17161054571706;4.64027639615498;236.462515249584;-163.050492560723;-10.6109979534675
-0.191530481481069;4.70023622952833;236.44980827307;-164.813133656548;-10.7139609141618
-0.553234815985165;4.78596068538544;236.435647074766;-166.541063161597;-10.8266375631738
-0.861374324625033;4.92454074010471;236.420338737399;-168.179050667978;-10.9280996182997
-1.16447700929282;5.08342826068428;236.403886952843;-169.78602613524;-11.0381157710447
-1.41983927647057;5.54039106224365;236.377366836732;-171.349176118668;-11.2254264781557
-1.65657099434219;6.01276546081343;236.348750487573;-172.860621881947;-11.4206131582282
-2.32842585084738;6.27487299817471;236.323022559999;-175.430852293885;-11.4938628812089
-2.98263872010172;6.6053065744126;236.290292600821;-177.964143735714;-11.5893203878319
-3.6161134668973;7.00079624934505;236.250563020154;-180.452028328953;-11.7064423425157
-4.25795460957841;7.53620606769165;236.199675807252;-183.014817265563;-11.8502345518383
-4.8668425119091;8.13479785125789;236.140745839461;-185.51237357708;-12.0164960000413
-5.44119869299641;8.79126661784446;236.073777512815;-187.938478925709;-12.2043082607621
-6.05329167637821;9.6368024172008;235.986938404687;-190.495660630875;-12.4358348614144
-6.61708278643888;10.5397047915279;235.889463670263;-192.956333927235;-12.6904739658293
-7.1331771051754;11.4928191047956;235.781362332075;-195.317800675012;-12.9668637434138
-7.55483660200659;12.5151713299512;235.66454981469;-197.467302600745;-13.2544118452495
-7.93112368243587;13.5692507914164;235.537794493123;-199.524509983349;-13.559192648568
-8.26431998574146;14.6500672228302;235.401107349658;-201.490650299172;-13.8800707045636
-8.50759563391873;16.0656532493696;235.221401587263;-203.940682956504;-14.2632342873657
-8.68402975184344;17.5039002907165;235.028258186567;-206.261366869512;-14.6701093265179
-8.81044582775523;19.1329607959013;234.795390335644;-208.64555907296;-15.1431392779056
-8.86871185639128;20.7740522390924;234.545784713831;-210.885223255097;-15.6396844486618
-8.86610634621475;22.4214070077001;234.279481405429;-212.987612342795;-16.1575760279355
-7.75884701534047;22.5829381924809;234.37007825954;-215.27207090102;-15.7885752213684
